KP,Easting,Northing,Time,Date,DCC,SD,Comments,Video,Anomaly,Bathy,DOB,ContactCP,ContinuousCP,CoverLocal,CoverMSB,Code1,Code2,Code3,Span,Exposure,Movement,WghtCt,Stab,SpanLength,SpanLengthOdom,SpanHeight,SpanDEI,Location,Offset,DimX,DimY,DimZ,Anomlink,VideoCount,UniqueID,Dummy3,Dummy4,DummyString
64.9380,397104.214,5858197.701,080000,29072025,0.000,,Nav Marker,,,,, 997, 957,0.13,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.9500,397094.943,5858190.165,080000,29072025,0.000,,Nav Marker,,,,, 997, 952,0.11,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.9620,397085.673,5858182.628,080000,29072025,0.000,,Nav Marker,,,,, 999, 956,0.12,0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.9740,397077.195,5858174.127,080000,29072025,0.000,,Nav Marker,,,,, 996, 955,0.13,0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.9860,397068.789,5858165.539,080000,29072025,0.000,,Nav Marker,,,,,1001, 951,0.13,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.9980,397060.383,5858156.951,080000,29072025,0.000,,Nav Marker,,,,,1000, 955,0.08,0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
65.0100,397051.977,5858148.363,080000,29072025,0.000,,Nav Marker,,,,,1001, 957,0.11,-0.01,0,0,0,0,1,,,,,,,,,,,,,,,,,,
65.0220,397043.571,5858139.775,080000,29072025,0.000,,Nav Marker,,,,,1001, 957,0.16,0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
62.9700,398783.320,5859139.428,080000,29072025,-0.300,,Nav Marker,,,,,1001, 961,0.19,0.63,0,0,0,0,1,,,,,,,,,,,,,,,,,,
62.9820,398771.591,5859137.873,080000,29072025,-0.110,,Nav Marker,,,,,1001, 961,0.18,0.73,0,0,0,0,1,,,,,,,,,,,,,,,,,,
62.9940,398759.905,5859136.029,080000,29072025,-0.200,,Nav Marker,,,,,1001, 961,0.2,0.86,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0060,398748.263,5859133.866,080000,29072025,-0.320,,Nav Marker,,,,,1001, 961,0.14,1.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0180,398736.586,5859131.722,080000,29072025,-0.190,,Nav Marker,,,,,1001, 961,0.14,1.13,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0300,398724.903,5859129.604,080000,29072025,-0.040,,Nav Marker,,,,,1001, 961,0.22,1.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0420,398713.229,5859127.447,080000,29072025,0.070,,Nav Marker,,,,,1001, 961,0.21,0.98,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0540,398701.266,5859125.530,080000,29072025,0.400,,Nav Marker,,,,,1001, 961,0.23,0.9,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0660,398689.373,5859122.970,080000,29072025,0.070,,Nav Marker,,,,,1001, 961,0.17,0.89,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0780,398677.424,5859120.716,080000,29072025,0.050,,Nav Marker,,,,,1001, 961,0.14,0.97,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.0900,398665.449,5859118.598,080000,29072025,0.170,,Nav Marker,,,,,1001, 961,0.17,0.88,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1020,398653.668,5859116.089,080000,29072025,0.020,,Nav Marker,,,,,1001, 961,0.11,0.63,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1140,398641.954,5859113.677,080000,29072025,0.060,,Nav Marker,,,,,1001, 961,0.15,0.51,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1260,398630.249,5859111.222,080000,29072025,0.050,,Nav Marker,,,,,1001, 961,0.1,0.43,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1380,398618.559,5859108.701,080000,29072025,-0.020,,Nav Marker,,,,,1001, 961,0.09,0.66,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1500,398606.927,5859106.035,080000,29072025,-0.200,,Nav Marker,,,,,1001, 961,0.2,0.84,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1620,398595.245,5859103.731,080000,29072025,0.040,,Nav Marker,,,,,1001, 961,0.15,1.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1740,398583.600,5859101.259,080000,29072025,0.110,,Nav Marker,,,,,1001, 961,0.11,1.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1860,398572.033,5859098.430,080000,29072025,-0.190,,Nav Marker,,,,,1001, 961,0.13,1.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.1980,398560.451,5859095.664,080000,29072025,-0.360,,Nav Marker,,,,,1001, 961,0.2,0.99,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2100,398548.769,5859093.026,080000,29072025,-0.050,,Nav Marker,,,,,1001, 961,0.18,0.86,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2220,398537.142,5859090.160,080000,29072025,0.030,,Nav Marker,,,,,1001, 961,0.28,0.74,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2340,398525.509,5859087.319,080000,29072025,0.130,,Nav Marker,,,,,1001, 961,0.28,0.85,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2460,398513.896,5859084.431,080000,29072025,0.180,,Nav Marker,,,,,1001, 961,0.31,0.89,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2580,398502.356,5859081.428,080000,29072025,0.050,,Nav Marker,,,,,1001, 961,0.27,0.94,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2700,398490.795,5859078.520,080000,29072025,0.020,,Nav Marker,,,,,1001, 961,0.3,0.9,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2820,398479.262,5859075.499,080000,29072025,-0.130,,Nav Marker,,,,,1001, 961,0.38,0.89,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.2940,398467.689,5859072.616,080000,29072025,-0.130,,Nav Marker,,,,,1001, 961,0.34,0.73,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.3060,398456.114,5859069.388,080000,29072025,-0.150,,Nav Marker,,,,,1001, 961,0.35,0.51,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.3180,398444.478,5859066.303,080000,29072025,0.010,,Nav Marker,,,,,1001, 961,0.33,0.42,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.3300,398432.898,5859063.020,080000,29072025,-0.030,,Nav Marker,,,,,1001, 961,0.36,0.37,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.3420,398421.339,5859059.665,080000,29072025,-0.150,,Nav Marker,,,,,1001, 961,0.35,0.26,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.3540,398409.818,5859056.320,080000,29072025,-0.110,,Nav Marker,,,,,1001, 961,0.2,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.3660,398398.300,5859053.000,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.06,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.3780,398386.814,5859049.571,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.01,-0.09,0,0,0,0,0,,,,,,,,,,,,,,,,,,
63.3900,398375.329,5859046.143,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.01,-0.19,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.4020,398363.969,5859042.495,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.05,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.4140,398352.672,5859038.737,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.01,-0.12,0,0,0,0,0,,,,,,,,,,,,,,,,,,
63.4260,398341.375,5859034.980,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.03,-0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.4380,398330.078,5859031.222,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.04,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.4500,398318.781,5859027.465,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.02,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.4620,398307.484,5859023.707,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.04,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.4740,398296.187,5859019.949,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.04,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.4860,398284.890,5859016.192,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.01,-0.08,0,0,0,0,0,,,,,,,,,,,,,,,,,,
63.4980,398273.622,5859012.201,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.07,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.5100,398262.396,5859007.883,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.03,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.5220,398251.170,5859003.565,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.05,-0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.5340,398239.944,5858999.248,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.03,-0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.5460,398228.718,5858994.930,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.04,-0.13,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.5580,398217.492,5858990.612,080000,29072025,0.000,,Nav Marker,,,,,1001, 961,0.01,-0.14,0,0,0,0,0,,,,,,,,,,,,,,,,,,
63.5700,398206.265,5858986.294,080000,29072025,0.000,,Nav Marker,,,,,1000, 960,0.04,-0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.5820,398195.039,5858981.977,080000,29072025,0.000,,Nav Marker,,,,,1000, 960,0.04,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.5940,398183.813,5858977.659,080000,29072025,0.000,,Nav Marker,,,,,1000, 960,0.03,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.6060,398172.924,5858972.716,080000,29072025,0.000,,Nav Marker,,,,,1000, 960,0.03,-0.07,0,0,0,0,0,,,,,,,,,,,,,,,,,,
63.6180,398162.371,5858967.149,080000,29072025,0.000,,Nav Marker,,,,, 999, 959,0.08,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.6300,398151.819,5858961.582,080000,29072025,0.000,,Nav Marker,,,,, 999, 959,0.04,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.6420,398141.266,5858956.015,080000,29072025,0.000,,Nav Marker,,,,, 999, 959,0.04,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.6540,398130.713,5858950.448,080000,29072025,0.000,,Nav Marker,,,,, 999, 958,0.03,-0.1,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.6660,398120.161,5858944.881,080000,29072025,0.000,,Nav Marker,,,,, 998, 959,0.04,-0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.6780,398109.608,5858939.314,080000,29072025,0.000,,Nav Marker,,,,, 998, 959,0.05,-0.13,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.6900,398099.056,5858933.747,080000,29072025,0.000,,Nav Marker,,,,, 997, 957,0.06,-0.14,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7020,398088.360,5858928.480,080000,29072025,0.000,,Nav Marker,,,,, 998, 957,0.05,-0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7140,398077.463,5858923.631,080000,29072025,0.000,,Nav Marker,,,,, 997, 957,0.02,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7260,398066.566,5858918.783,080000,29072025,0.000,,Nav Marker,,,,, 997, 956,0.08,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7380,398055.669,5858913.934,080000,29072025,0.000,,Nav Marker,,,,, 996, 956,0.03,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7500,398044.772,5858909.086,080000,29072025,0.000,,Nav Marker,,,,, 996, 955,0.03,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7620,398033.875,5858904.237,080000,29072025,0.000,,Nav Marker,,,,, 995, 955,0.05,-0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7740,398022.978,5858899.389,080000,29072025,0.000,,Nav Marker,,,,, 994, 954,0.06,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7860,398012.081,5858894.540,080000,29072025,0.000,,Nav Marker,,,,, 994, 953,0.07,0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.7980,398001.246,5858889.550,080000,29072025,0.000,,Nav Marker,,,,, 994, 952,0.06,-0.03,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8100,397990.719,5858883.847,080000,29072025,0.000,,Nav Marker,,,,, 991, 952,0.03,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8220,397980.192,5858878.144,080000,29072025,0.000,,Nav Marker,,,,, 991, 951,0.04,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8340,397969.665,5858872.441,080000,29072025,0.000,,Nav Marker,,,,, 991, 949,0.05,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8460,397959.139,5858866.738,080000,29072025,0.000,,Nav Marker,,,,, 988, 948,0.02,-0.05,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8580,397948.612,5858861.035,080000,29072025,0.000,,Nav Marker,,,,, 986, 938,0.04,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8700,397938.085,5858855.332,080000,29072025,0.000,,Nav Marker,,,,, 985, 943,0.03,-0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8820,397927.558,5858849.629,080000,29072025,0.000,,Nav Marker,,,,, 981, 942,0.03,-0.16,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.8940,397917.032,5858843.926,080000,29072025,0.000,,Nav Marker,,,,, 979, 939,0.05,-0.13,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9060,397906.786,5858837.696,080000,29072025,0.000,,Nav Marker,,,,, 976, 935,0.04,-0.12,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9180,397896.635,5858831.291,080000,29072025,0.000,,Nav Marker,,,,, 969, 932,0.05,-0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9300,397886.484,5858824.885,080000,29072025,0.000,,Nav Marker,,,,, 947, 915,0.03,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9420,397876.332,5858818.480,080000,29072025,0.000,,Nav Marker,,,,, 965, 928,0.02,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9540,397866.181,5858812.074,080000,29072025,0.000,,Nav Marker,,,,, 992, 949,0.03,-0.0,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9660,397856.030,5858805.669,080000,29072025,0.000,,Nav Marker,,,,, 985, 938,0.04,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9780,397845.904,5858799.111,080000,29072025,0.000,,Nav Marker,,,,,1015, 971,0.03,0.02,0,0,0,0,1,,,,,,,,,,,,,,,,,,
63.9900,397836.051,5858792.060,080000,29072025,-0.460,,Nav Marker,,,,,1012, 967,0.24,0.18,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0020,397825.970,5858785.354,080000,29072025,-0.510,,Nav Marker,,,,,1015, 970,0.27,0.3,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0140,397815.912,5858778.615,080000,29072025,-0.590,,Nav Marker,,,,,1012, 966,0.19,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0260,397805.987,5858771.960,080000,29072025,-0.100,,Nav Marker,,,,,1012, 969,0.17,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0380,397796.179,5858765.129,080000,29072025,0.310,,Nav Marker,,,,,1012, 967,0.13,0.13,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0500,397786.560,5858758.046,080000,29072025,0.400,,Nav Marker,,,,,1013, 968,0.1,0.08,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0620,397777.003,5858750.879,080000,29072025,0.390,,Nav Marker,,,,,1013, 970,0.09,0.13,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0740,397767.751,5858743.472,080000,29072025,0.450,,Nav Marker,,,,,1014, 970,0.1,0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0860,397758.820,5858735.796,080000,29072025,0.330,,Nav Marker,,,,,1012, 967,0.21,0.2,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.0980,397749.950,5858728.046,080000,29072025,0.120,,Nav Marker,,,,,1012, 967,0.26,0.27,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1100,397740.984,5858720.412,080000,29072025,0.050,,Nav Marker,,,,,1013, 969,0.29,0.34,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1220,397731.918,5858712.752,080000,29072025,-0.070,,Nav Marker,,,,,1012, 967,0.38,0.49,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1340,397722.625,5858705.167,080000,29072025,-0.130,,Nav Marker,,,,,1009, 965,0.31,0.46,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1460,397713.389,5858697.511,080000,29072025,-0.280,,Nav Marker,,,,,1014, 970,0.36,0.4,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1580,397703.978,5858690.072,080000,29072025,-0.150,,Nav Marker,,,,,1010, 966,0.36,0.44,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1700,397694.526,5858682.636,080000,29072025,-0.030,,Nav Marker,,,,,1012, 968,0.28,0.39,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1820,397685.008,5858675.137,080000,29072025,-0.070,,Nav Marker,,,,,1012, 966,0.12,0.22,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.1940,397675.502,5858667.624,080000,29072025,-0.120,,Nav Marker,,,,,1011, 965,0.11,0.17,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2060,397665.883,5858660.255,080000,29072025,0.000,,Nav Marker,,,,,1013, 967,0.1,0.14,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2180,397656.367,5858652.855,080000,29072025,-0.020,,Nav Marker,,,,,1013, 967,0.08,0.18,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2300,397646.893,5858645.706,080000,29072025,-0.080,,Nav Marker,,,,,1010, 963,0.21,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2420,397637.451,5858638.513,080000,29072025,-0.190,,Nav Marker,,,,,1012, 968,0.19,0.22,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2540,397627.931,5858631.426,080000,29072025,-0.170,,Nav Marker,,,,,1013, 965,0.2,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2660,397618.306,5858624.441,080000,29072025,-0.010,,Nav Marker,,,,,1009, 966,0.16,0.24,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2780,397608.525,5858617.404,080000,29072025,0.030,,Nav Marker,,,,,1011, 967,0.19,0.27,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.2900,397598.720,5858610.364,080000,29072025,0.070,,Nav Marker,,,,,1012, 965,0.2,0.26,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3020,397588.969,5858603.292,080000,29072025,0.100,,Nav Marker,,,,,1011, 963,0.16,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3140,397579.343,5858596.097,080000,29072025,0.000,,Nav Marker,,,,,1012, 965,0.29,0.33,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3260,397569.645,5858588.998,080000,29072025,0.020,,Nav Marker,,,,,1013, 966,0.37,0.37,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3380,397559.967,5858581.874,080000,29072025,0.000,,Nav Marker,,,,,1011, 965,0.27,0.42,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3500,397550.323,5858574.710,080000,29072025,0.070,,Nav Marker,,,,,1012, 966,0.34,0.43,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3620,397540.739,5858567.475,080000,29072025,0.330,,Nav Marker,,,,,1009, 964,0.23,0.34,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3740,397531.230,5858560.146,080000,29072025,0.460,,Nav Marker,,,,,1011, 966,0.36,0.42,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3860,397521.881,5858552.614,080000,29072025,0.330,,Nav Marker,,,,,1012, 967,0.32,0.43,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.3980,397512.650,5858544.959,080000,29072025,0.190,,Nav Marker,,,,,1011, 966,0.24,0.26,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4100,397503.739,5858537.137,080000,29072025,0.470,,Nav Marker,,,,,1012, 962,0.19,0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4220,397494.875,5858529.264,080000,29072025,0.680,,Nav Marker,,,,,1009, 948,0.21,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4340,397486.223,5858521.160,080000,29072025,0.580,,Nav Marker,,,,,1014, 965,0.12,0.07,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4460,397477.793,5858512.813,080000,29072025,0.160,,Nav Marker,,,,,1012, 941,0.16,0.11,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4580,397469.426,5858504.318,080000,29072025,-0.240,,Nav Marker,,,,,1013, 964,0.22,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4700,397461.081,5858495.799,080000,29072025,-0.670,,Nav Marker,,,,,1013, 967,0.15,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4820,397452.746,5858487.269,080000,29072025,-1.110,,Nav Marker,,,,, 983, 964,0.2,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.4940,397444.434,5858478.717,080000,29072025,-1.590,,Nav Marker,,,,,1012, 965,0.2,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5060,397436.132,5858470.249,080000,29072025,-1.580,,Nav Marker,,,,,1011, 965,0.18,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5180,397427.722,5858461.785,080000,29072025,-1.400,,Nav Marker,,,,,1010, 967,0.22,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5300,397419.385,5858453.249,080000,29072025,-1.320,,Nav Marker,,,,,1014, 965,0.2,0.24,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5420,397410.885,5858444.871,080000,29072025,-1.020,,Nav Marker,,,,,1010, 963,0.15,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5540,397402.408,5858436.340,080000,29072025,-0.940,,Nav Marker,,,,,1012, 966,0.25,0.25,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5660,397393.972,5858427.707,080000,29072025,-1.020,,Nav Marker,,,,,1008, 964,0.21,0.21,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5780,397385.702,5858418.910,080000,29072025,-1.340,,Nav Marker,,,,,1007, 934,0.21,0.3,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.5900,397377.187,5858410.356,080000,29072025,-1.320,,Nav Marker,,,,,1009, 958,0.28,0.36,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6020,397368.803,5858401.791,080000,29072025,-1.440,,Nav Marker,,,,,1012, 963,0.34,0.43,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6140,397360.297,5858393.498,080000,29072025,-1.320,,Nav Marker,,,,,1011, 961,0.61,0.65,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6260,397351.607,5858385.389,080000,29072025,-0.950,,Nav Marker,,,,,1012, 964,0.51,0.69,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6380,397342.604,5858377.596,080000,29072025,-0.130,,Nav Marker,,,,,1009, 963,0.4,0.69,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6500,397333.302,5858370.167,080000,29072025,-0.250,,Nav Marker,,,,,1011, 963,0.38,0.71,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6620,397323.519,5858363.148,080000,29072025,-1.170,,Nav Marker,,,,,1009, 960,0.49,0.7,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6740,397313.448,5858356.604,080000,29072025,-1.530,,Nav Marker,,,,,1008, 963,0.43,0.55,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6860,397303.097,5858350.521,080000,29072025,-1.350,,Nav Marker,,,,,1005, 959,0.31,0.38,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.6980,397292.706,5858344.587,080000,29072025,-0.920,,Nav Marker,,,,,1009, 960,0.26,0.31,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7100,397282.196,5858338.826,080000,29072025,0.030,,Nav Marker,,,,,1009, 938,0.3,0.4,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7220,397271.877,5858332.768,080000,29072025,0.630,,Nav Marker,,,,,1005, 960,0.27,0.52,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7340,397261.785,5858326.365,080000,29072025,0.810,,Nav Marker,,,,,1007, 957,0.27,0.61,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7460,397251.847,5858319.494,080000,29072025,1.350,,Nav Marker,,,,,1008, 957,0.25,0.49,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7580,397242.411,5858312.082,080000,29072025,1.550,,Nav Marker,,,,,1004, 963,0.15,0.39,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7700,397233.359,5858304.197,080000,29072025,1.150,,Nav Marker,,,,,1005, 959,0.23,0.45,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7820,397224.526,5858296.044,080000,29072025,0.410,,Nav Marker,,,,,1006, 959,0.29,0.4,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.7940,397215.477,5858288.156,080000,29072025,0.000,,Nav Marker,,,,,1004, 958,0.17,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8060,397206.192,5858280.604,080000,29072025,0.000,,Nav Marker,,,,,1004, 959,0.13,0.14,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8180,397196.921,5858273.067,080000,29072025,0.000,,Nav Marker,,,,,1003, 955,0.1,0.09,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8300,397187.651,5858265.530,080000,29072025,0.000,,Nav Marker,,,,,1005, 961,0.08,-0.04,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8420,397178.380,5858257.994,080000,29072025,0.000,,Nav Marker,,,,,1009, 959,0.16,0.15,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8540,397169.109,5858250.457,080000,29072025,0.000,,Nav Marker,,,,,1005, 960,0.15,0.23,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8660,397159.838,5858242.921,080000,29072025,0.000,,Nav Marker,,,,,1001, 958,0.12,0.18,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8780,397150.568,5858235.384,080000,29072025,0.000,,Nav Marker,,,,,1002, 960,0.11,-0.06,0,0,0,0,1,,,,,,,,,,,,,,,,,,
64.8900,397141.297,5858227.848,080000,29072025,0.000,,Nav Marker,,,,,1004, 959,0.1,0.29,0,0,0,0,1,,,,,,,,,,,,,,,,,,
